"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Indoor/Outdoor","Product Type","Blade Span (Diameter) (in.)","Ceiling Fan Efficiency (CFM/W)","Fan Power Consumption-Low Speed (W)","Fan Power Consumption-High Speed (W)","Fan Power Consumption-Standby (W)","Ceiling Fan Features","Ceiling Fan Components Warranty (Years)","Shipped with ENERGY STAR Lamp(s)","ENERGY STAR Lamp ESUID","Alternate ENERGY STAR Lamps ESUIDs","ENERGY STAR Lamp Partner","Lamp Model Number","Light Source Technology","Total Light Output (lumens)","Total Lighting Input Power (Watts)","Lighting Efficiency – Measured outside the Fixture (lm/W)","Lighting Efficiency – Measured at the Source (lm/W)","Power Factor of Light Kit","Light Color Appearance (CCT)","Light Color Quality (CRI)","Light Source Rated Life (Hours)","Light Sources Per Light Kit","Light Source Connection/Base Type","Light Kit Dimmability","Special Lighting Features (Dimming, Motion Sensing, etc.)","Ceiling Fan Light Kit Warranty (yrs)","Connected Functionality","Connects Using","Notes","Date Available on Market","Date Certified","Markets","CB Model Identifier","Meets ENERGY STAR Most Efficient 2025 Criteria"
"2389862","Greenheck Fan Corporation","Greenheck","DC-5-7-3MV****","DC-5-7-3MV****","","","Indoor Ceiling Fan","Standard Fan Only","84","236.6",,"61.4","3.2","None","10","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","10/04/2021","12/29/2021","United States","ES_1003326_DC-5-7-3MV****_12162021112525_5757562","No"
"2389856","Greenheck Fan Corporation","Venco","VCFC-5-4-3MV****","VCFC-5-4-3MV****",",VCFC-5-5-3MV****,; ,VCFC-5-6-3MV****,; ,VCFC-5-7-3MV****,","","Indoor Ceiling Fan","Standard Fan Only","52","251.2",,"25.3","3.2","None","10","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","10/04/2021","12/29/2021","United States","ES_1003326_VCFC-5-4-3MV****_12162021104252_2018549","No"
"2389858","Greenheck Fan Corporation","Venco","VCFC-5-4-3MV****","VCFC-5-4-3MV****",",VCFC-5-5-3MV****,; ,VCFC-5-6-3MV****,; ,VCFC-5-7-3MV****,","","Indoor Ceiling Fan","Standard Fan Only","60","222.9",,"41.2","3.2","None","10","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","10/04/2021","12/29/2021","United States","ES_1003326_VCFC-5-4-3MV****_12162021110247_886347","No"
"2389860","Greenheck Fan Corporation","Venco","VCFC-5-4-3MV****","VCFC-5-4-3MV****",",VCFC-5-5-3MV****,; ,VCFC-5-6-3MV****,; ,VCFC-5-7-3MV****,","","Indoor Ceiling Fan","Standard Fan Only","72","220.5",,"56.4","3.2","None","10","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","10/04/2021","12/29/2021","United States","ES_1003326_VCFC-5-4-3MV****_12162021111653_8012659","No"
"2389863","Greenheck Fan Corporation","Venco","VCFC-5-4-3MV****","VCFC-5-4-3MV****",",VCFC-5-5-3MV****,; ,VCFC-5-6-3MV****,; ,VCFC-5-7-3MV****,","","Indoor Ceiling Fan","Standard Fan Only","84","236.6",,"61.4","3.2","None","10","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","10/04/2021","12/29/2021","United States","ES_1003326_VCFC-5-4-3MV****_12162021112525_4348871","No"
"3706665","Guangdong Zhongpai Electric Technology Co., Ltd.","ZHONG PAI","S52-650","S52-650","","65020240920","Indoor Ceiling Fan","Standard Fan with Light Kit","52","143.3","4.7","49.9","0.5","None","5 years","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","09/01/2024","10/21/2024","United States, Canada","ES_1151242_S52-650_10082024104419_7685968","No"
"4005924","Hunter Fan Company","Casablanca","52"" Eyla","53720","","049694537201","Indoor Ceiling Fan","Standard Fan Only","52","293.7","1.3","18.1","0.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/25/2025","03/24/2025","United States, Canada","ES_1020599_53720_032720250941766_4063963","Yes"
"4005923","Hunter Fan Company","Casablanca","52"" Eyla","53721","","049694537218","Indoor Ceiling Fan","Standard Fan Only","52","293.7","1.3","18.1","0.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/25/2025","03/24/2025","United States, Canada","ES_1020599_53721_032720250943947_4407929","Yes"
"4005926","Hunter Fan Company","Casablanca","52in Coveview","53723","","049694537232","Indoor Ceiling Fan","Standard Fan Only","52","262.4","1.5","23.4","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/25/2025","03/27/2025","United States, Canada","ES_1020599_53723_032420250217896_3186918","No"
"4005925","Hunter Fan Company","Casablanca","52in Coveview","53724","","049694537249","Indoor Ceiling Fan","Standard Fan Only","52","262.4","1.5","23.4","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/25/2025","03/27/2025","United States, Canada","ES_1020599_53724_032720250958459_2397505","No"
"3892424","Hunter Fan Company","Casablanca","52in Eula","53582","","049694535825","Indoor Ceiling Fan","Standard Fan Only","52","261.5","1.1","22.5","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","05/07/2025","01/07/2025","United States, Canada","ES_1020599_53582_010220250331448_4712145","No"
"3892423","Hunter Fan Company","Casablanca","52in Eula","53587","","049694535870","Indoor Ceiling Fan","Standard Fan Only","52","261.5","1.1","22.5","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","05/07/2025","01/07/2025","United States, Canada","ES_1020599_53587_010720250256645_9304906","No"
"3892429","Hunter Fan Company","Casablanca","52in Julia","53650","","049694536501","Indoor Ceiling Fan","Standard Fan Only","52","201.1","1.1","36.8","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","05/07/2025","01/02/2025","United States, Canada","ES_1020599_53650_01022025051501_8392127","No"
"3892428","Hunter Fan Company","Casablanca","52in Julia","53651","","049694536518","Indoor Ceiling Fan","Standard Fan Only","52","201.1","1.1","36.8","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","05/07/2025","01/07/2025","United States, Canada","ES_1020599_53651_010720250626843_2021604","No"
"3722000","Hunter Fan Company","Casablanca","54in Elise","53467","","049694534675","Indoor Ceiling Fan","Standard Fan Only","54","213.4","1.4","36.3","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53467_102620240817657_1644527","No"
"3892430","Hunter Fan Company","Casablanca","60in Azalea","53584","","049694535849","Indoor Ceiling Fan","Standard Fan Only","60","248.9","1.5","36.3","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","05/07/2025","01/07/2025","United States, Canada","ES_1020599_53584_010220250524155_8377375","No"
"3721995","Hunter Fan Company","Casablanca","60in Inez","53469","","049694534699","Indoor Ceiling Fan","Standard Fan Only","60","316.3","1.3","21.8","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53469_102620240752655_4500956","Yes"
"3721996","Hunter Fan Company","Casablanca","60in Inez","53565","","049694535658","Indoor Ceiling Fan","Standard Fan Only","60","316.3","1.3","21.8","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53565_10282024094254_8323730","Yes"
"3721991","Hunter Fan Company","Casablanca","60"" Stingray","53510","","49694535108","Indoor Ceiling Fan","Standard Fan Only","60","250","4.9","32.6","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53510_102520240646999_1670345","No"
"3721994","Hunter Fan Company","Casablanca","60"" Stingray","53513","","49694535139","Indoor Ceiling Fan","Standard Fan Only","60","250","4.9","32.6","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53513_102520240645216_7427786","No"
"3721997","Hunter Fan Company","Casablanca","65in Melia","53470","","049694534705","Indoor Ceiling Fan","Standard Fan Only","65","253.4","3.2","36.1","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53470_102620240805130_7064609","No"
"3721998","Hunter Fan Company","Casablanca","65in Melia","53471","","049694534712","Indoor Ceiling Fan","Standard Fan Only","65","253.4","3.2","36.1","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53471_102820241028785_1029671","No"
"3721999","Hunter Fan Company","Casablanca","65in Melia","53568","","049694535689","Indoor Ceiling Fan","Standard Fan Only","65","253.4","3.2","36.1","0.4","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","01/20/2025","10/29/2024","United States, Canada","ES_1020599_53568_102820241027546_9811314","No"
"2765427","Hunter Fan Company","Hunter","44 Anisten","52774","","049694527745","Indoor Ceiling Fan","Hugger Fan Only","44","295.9","1.6","12.5","0.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/29/2025","03/24/2025","United States, Canada","ES_1020599_52774_112720230832657_2487430","Yes"
"2765426","Hunter Fan Company","Hunter","44 Anisten","52775","","049694527752","Indoor Ceiling Fan","Hugger Fan Only","44","295.9","1.6","12.5","0.3","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","03/29/2025","11/27/2023","United States, Canada","ES_1020599_52775_112020230654774_6827923","Yes"
"4012657","Hunter Fan Company","Hunter","44in Infinity","53642","","049694536426","Indoor Ceiling Fan","Standard Fan Only","44","191.2","2.4","22.3","0.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","04/08/2025","04/10/2025","United States, Canada","ES_1020599_53642_04012025054215_2697135","No"
"4012656","Hunter Fan Company","Hunter","44in Infinity","53643","","049694536433","Indoor Ceiling Fan","Standard Fan Only","44","191.2","2.4","22.3","0.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","04/08/2025","04/10/2025","United States, Canada","ES_1020599_53643_041020250152943_9985109","No"
"4012658","Hunter Fan Company","Hunter","44in Infinity","53656","","049694536563","Indoor Ceiling Fan","Standard Fan Only","44","191.2","2.4","22.3","0.5","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","04/08/2025","04/10/2025","United States, Canada","ES_1020599_53656_041020250155468_5870156","No"
"4470623","Hunter Fan Company","Hunter","44in ZenTech 5-Blade","53636","","049694536365","Indoor Ceiling Fan","Standard Fan Only","44","207.3","2.8","21.3","0.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","07/21/2025","07/09/2025","United States, Canada","ES_1020599_53636_070920250548611_7275663","No"
"4470624","Hunter Fan Company","Hunter","44in ZenTech 5-Blade","53639","","049694536396","Indoor Ceiling Fan","Standard Fan Only","44","207.3","2.8","21.3","0.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","07/21/2025","07/09/2025","United States, Canada","ES_1020599_53639_070420250257862_4128818","No"
"4470622","Hunter Fan Company","Hunter","44in ZenTech 5-Blade","53641","","049694536419","Indoor Ceiling Fan","Standard Fan Only","44","207.3","2.8","21.3","0.6","None","3","No",,"","","","",,,,,,"",,"","","","Yes","","","No","","","07/21/2025","07/09/2025","United States, Canada","ES_1020599_53641_070920250549214_3145927","No"
