"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Product Type","Oven Classification","Size","Heat Source Fuel Type","Input Rate (kW)","Input Rate (Btu/hr)","Gas Oven Convection Mode Pre-Heat Energy (Btu)","Electric Oven Convection Mode Pre-Heat Energy (kWh)","Convection Mode Pre-Heat Time (min)","Gas Oven Steam Mode Pre-Heat Energy (Btu)","Electric Oven Steam Mode Pre-Heat Energy (kWh)","Steam Mode Pre-Heat Time (min)","Electric Oven Convection Mode Idle Energy Rate (kW)","Gas Oven Convection Mode Idle Energy Rate (Btu/hr)","Gas Oven Convection Mode Electric Idle Energy Rate (kW)","Gas Oven Convection Mode Total Idle Energy Rate (Btu/hr)","Method of Steam Generation","Half-Size and Full-Size Steam Pan Capacity","Two-Thirds-Size Steam Pan Capacity","Half-Size Sheet Pan Capacity","Full-Size Sheet Pan Capacity","Electric Oven Steam Mode Idle Energy Rate (kW)","Gas Oven Steam Mode Idle Energy Rate (Btu/hr)","Gas Oven Steam Mode Electric Idle Energy Rate (kW)","Gas Oven Steam Mode Total Idle Energy Rate (Btu/hr)","Convection Mode Cooking Energy Efficiency (%)","Steam Mode Cooking Energy Efficiency (%)","Convection Mode Production Capacity (lbs/hr)","Steam Mode Production Capacity (lbs/hr)","Convection Mode Cooking Period Water Consumption (gal/pan)","Convection Mode Idle Period Water Consumption (gal/hr/pan)","Steam Mode Cooking Period Water Consumption (gal/pan)","Steam Mode Idle Period Water Consumption (gal/hr/pan)","Rack Oven Baking-Energy Efficiency (%)","Baking Production Capacity (lbs/hr)","Set-Back Idle Mode","Steam Injection Period Water Consumption (gal/min)","Date Available on Market","Date Certified","Markets","CB Model Identifier"
"2406821","Blodgett Oven Company","Blodgett","HV-100E","HV-100E",",HVH-100E,","663137592567","Convection","Type II - Floor and roll-in units","Full-size","Electric","15",,,"1","6.75",,,,"1.31",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","76",,"114",,,,,,,,"",,"01/01/2013","08/27/2014","United States, Canada","ES_1100150_HV-100E_08272014120611_1065637"
"2406610","Blodgett Oven Company","Blodgett","HV-100G","HV-100G",",HVH-100G,","663137592574","Convection","Type II - Floor and roll-in units","Full-size","Gas","","60,000","8,039",,"7.4",,,,"","6,435","0.43","7,902","Boiler-less/Spritzer/Injector",,,,"5",,,"","","49",,"114.9",,,,,,,,"",,"01/01/2013","09/05/2014","United States, Canada","ES_1100150_HV-100G_08102014213703_5752679"
"2409654","Blodgett Oven Company","Blodgett","Zephaire 100 E","Zephaire 100 E",",BDO 100 E,; ,MARK V 100 K12,; ,MARK V 100,; ,SHO 100 E,","663137350211;663137371063;663137580915;663137582803","Convection","Type II - Floor and roll-in units","","Electric","11",,,"1","8.33",,,,"1.21",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","78",,"99.3",,,,,,,,"",,"11/25/2013","01/15/2014","United States, Canada","ES_1100150_Zephaire 100 E_01032014025202_199853"
"2494946","Blodgett Oven Company","Blodgett","Zephaire 200 E","Zephaire 200 E",",MARK V 200 K12,; ,MARK V 200,","663137579452;663137580922","Convection","Type II - Floor and roll-in units","","Electric","11",,,"1","9.17",,,,"1.17",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","78",,"106.3",,,,,,,,"",,"11/25/2013","01/02/2014","United States","ES_1100150_Zephaire 200 E_01032014023142_5411188"
"2407749","Blodgett Oven Company","Blodgett","Zephaire-200-G-ES","Zephaire-200-G-ES",",DFG-200-ES,; ,DFG-200-K12-ES,","663137580540;663137581318","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","50,000","8,859",,"12.48",,,,"","9,842","0.17","9,265","Boiler-less/Spritzer/Injector",,,,"5",,,"","","54",,"104.59",,,,,,,,"",,"11/25/2013","01/02/2014","United States, Canada","ES_1100150_Zephaire-200-G-ES_01032014035752_3060113"
"4471336","Clark Core Services, LLC","CPG","351COFD4M","351COFD4M",",351COFT4M,","","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Electric","5.6",,,"6","5.92",,,,"1.16",,"",,"Boiler-less/Spritzer/Injector",,,,"7",,,"","","86",,"61.43",,"0","0",,,,,"No",,"12/24/2023","07/11/2025","United States, Canada","ES_1138870_351COFD4M_05292025105116_1499902"
"4471334","Clark Core Services, LLC","CPG","351COHD3A","351COHD3A",",351COHT3A,","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","1.65",,,"2","11.58",,,,"0.61",,"",,"Boiler-less/Spritzer/Injector",,,"3",,,,"","","74",,"16.38",,"0","0",,,,,"No",,"06/08/2024","07/11/2025","United States, Canada","ES_1138870_351COHD3A_05292025100005_149042"
"4471335","Clark Core Services, LLC","CPG","351COHD4M","351COHD4M",",351COHT4M,","","Convection","Type I - Table, countertop, and stand mounted units","Half-size","Electric","2.73",,,"3","6.33",,,,"0.73",,"",,"Boiler-less/Spritzer/Injector",,,"4",,,,"","","75",,"28.46",,"0","0",,,,,"No",,"06/08/2024","07/11/2025","United States, Canada","ES_1138870_351COHD4M_05292025103639_1074334"
"4471338","Clark Core Services, LLC","CPG","351FECD100B","351FECD100B",",351FECD100C,","","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Electric","11",,,"11","7.92",,,,"1.29",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","77",,"90.96",,"0","0",,,,,"No",,"08/01/2024","07/11/2025","United States, Canada","ES_1138870_351FECD100B_06232025131522_8302728"
"4471337","Clark Core Services, LLC","CPG","351FECD100D","351FECD100D",",351FECD100E,","","Convection","Type I - Table, countertop, and stand mounted units","Full-size","Electric","11.82",,,"12","7.58",,,,"1.33",,"",,"Boiler-less/Spritzer/Injector",,,,"5",,,"","","78",,"99.6",,"0","0",,,,,"No",,"08/01/2024","07/11/2025","United States, Canada","ES_1138870_351FECD100D_06232025123029_1580469"
"4439628","Convotherm (A division of Welbilt)","Convotherm","C4eD 10.10 ES-N","C4eD 10.10 ES-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","15.9",,,"1","4",,"1","2.17","1.09",,"",,"Boiler-less/Spritzer/Injector","11",,,,"0.88",,"","","80","72",,,,"0",,"0.01",,,"",,"06/06/2025","07/01/2025","United States, Canada","ES_1123347_C4eD 10.10 ES-N_061020250910459_7322597"
"2409305","Convotherm (A division of Welbilt)","Convotherm","C4eD 10.20 EB","C4eD 10.20 EB","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","22.1",,,"2","3.7",,"2","5.08","1.74",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","2.52",,"","","81","65","216","348","0","0","0.25","0.02",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 10.20 EB_05022016202644_0804621"
"2409306","Convotherm (A division of Welbilt)","Convotherm","C4eD 10.20 EB-N","C4eD 10.20 EB-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","22.1",,,"2","3.7",,"2","5.08","1.74",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","2.52",,"","","81","65","216","348","0","0","0.25","0.02",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 10.20 EB-N_022820232223433_3440587"
"2409303","Convotherm (A division of Welbilt)","Convotherm","C4eD 10.20 ES-N","C4eD 10.20 ES-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","27.4",,,"1","3.64",,"1","1.92","1.68",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","1.56",,"","","83","76","232","337","0","0","0.07","0.03",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 10.20 ES-N_022820232224873_9781566"
"3722617","Convotherm (A division of Welbilt)","Convotherm","C4eD 10.20 GS-N","C4eD 10.20 GS-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","114,010","8,377",,"4.33","4,095",,"2.17","","6,444","0.38","7,741","Boiler-less/Spritzer/Injector","22",,,"22",,"6,899","0.33","8026","57","56","199","237","0.01",,"0.1","0.02",,,"",,"11/21/2024","11/08/2024","United States, Canada","ES_1123347_C4eD 10.20 GS-N_110820242210318_5719648"
"2453106","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 EB","C4eD 6.20 EB","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","5.64",,"2","8.26","1.42",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.85",,"","","80","61","80","61",,,"0.3","0.03",,,"",,"03/01/2023","04/10/2023","United States, Canada","ES_1123347_C4eD 6.20 EB_041020231544350_2795758"
"2453107","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 EB-N","C4eD 6.20 EB-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","5.64",,"2","8.26","1.42",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.85",,"","","80","61","80","61",,,"0.3","0.03",,,"",,"03/01/2023","04/10/2023","United States, Canada","ES_1123347_C4eD 6.20 EB-N_041020231547746_9035511"
"2409295","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 ES","C4eD 6.20 ES","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","4.42",,"1","2.17","1.36",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.41",,"","","81","70","139","183","0","0","0.09","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 ES_09102015173855_6735915"
"2409294","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 ES-N","C4eD 6.20 ES-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","4.42",,"1","2.17","1.36",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.41",,"","","81","70","139","183","0","0","0.09","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 ES-N_022820232222439_5533069"
"2409301","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 GB","C4eD 6.20 GB","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","5,187",,"4.69","9,020",,"12.67","","5,438","0.40","6,803","Boiler-less/Spritzer/Injector","14",,,"14",,"7,439","0.38","8736","62","51","132","167","0","0","0.21","0.05",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 GB_05012015152341_3821633"
"2409300","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 GB-N","C4eD 6.20 GB-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","5,187",,"4.69","9,020",,"12.67","","5,438","0.40","6,803","Boiler-less/Spritzer/Injector","14",,,"14",,"7,439","0.38","8736","62","51","132","167","0","0","0.21","0.05",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 GB-N_022820232223158_2212890"
"2409328","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 GS","C4eD 6.20 GS","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","4,977",,"4.64","2,317",,"2.33","","5,101","0.42","6,534","Boiler-less/Spritzer/Injector","14",,,"14",,"5,003","0.39","6334","62","58","141","204","0","0","0.1","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 GS_022820232223686_3289700"
"2409291","Convotherm (A division of Welbilt)","Convotherm","C4eD 6.20 GS-N","C4eD 6.20 GS-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","4,977",,"4.64","2,317",,"2.33","","5,101","0.42","6,534","Boiler-less/Spritzer/Injector","14",,,"14",,"5,003","0.39","6334","62","58","141","204","0","0","0.1","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eD 6.20 GS-N_022820232223843_9814672"
"4439629","Convotherm (A division of Welbilt)","Convotherm","C4eT 10.10 ES-N","C4eT 10.10 ES-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","15.9",,,"1","4",,"1","2.17","1.09",,"",,"Boiler-less/Spritzer/Injector","11",,,,"0.88",,"","","80","72",,,,"0",,"0.01",,,"",,"06/06/2025","07/01/2025","United States, Canada","ES_1123347_C4eT 10.10 ES-N_06102025091025_9750640"
"2409307","Convotherm (A division of Welbilt)","Convotherm","C4eT 10.20 EB","C4eT 10.20 EB","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","22.1",,,"2","3.7",,"2","5.08","1.74",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","2.52",,"","","81","65","216","348","0","0","0.25","0.02",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 10.20 EB_05022016202511_0711414"
"2409308","Convotherm (A division of Welbilt)","Convotherm","C4eT 10.20 EB-N","C4eT 10.20 EB-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","22.1",,,"2","3.7",,"2","5.08","1.74",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","2.52",,"","","81","65","216","348","0","0","0.25","0.02",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 10.20 EB-N_022820232225302_2867063"
"2409304","Convotherm (A division of Welbilt)","Convotherm","C4eT 10.20 ES-N","C4eT 10.20 ES-N","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","27.4",,,"1","3.64",,"1","1.92","1.68",,"",,"Boiler-less/Spritzer/Injector","22",,,"22","1.56",,"","","83","76","232","337","0","0","0.07","0.03",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 10.20 ES-N_022820232225927_3308544"
"3703900","Convotherm (A division of Welbilt)","Convotherm","C4eT 10.20 GS-N","C4eT 10.20 GS-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","109,200","8,377",,"4.33","4,095",,"2.17","","6,444","0.38","7,741","Boiler-less/Spritzer/Injector",,,,"22",,"6,899","0.33","8025","57","56","199","237","0.01",,"0.1","0.02",,,"",,"11/01/2024","10/14/2024","United States, Canada","ES_1123347_C4eT 10.20 GS-N_101420242009166_2499396"
"2409299","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 EB","C4eT 6.20 EB","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","5.64",,"2","8.26","1.42",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.85",,"","","80","61","80","213","0","0","0.3","0.03",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 EB_05012015152443_3883825"
"2409298","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 EB-N","C4eT 6.20 EB-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","5.64",,"2","8.26","1.42",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.85",,"","","80","61","80","213","0","0","0.3","0.03",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 EB-N_022820232224572_8356524"
"2409296","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 ES","C4eT 6.20 ES","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","4.42",,"1","2.17","1.36",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.41",,"","","81","70","139","183","0","0","0.09","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 ES_09102015174318_6998291"
"2409297","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 ES-N","C4eT 6.20 ES-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","15.9",,,"1","4.42",,"1","2.17","1.36",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","1.41",,"","","81","70","139","183","0","0","0.09","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 ES-N_022820232224658_2815441"
"2409309","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 GB","C4eT 6.20 GB","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","5,187",,"4.69","9,020",,"12.67","","5,438","0.40","6,803","Boiler-less/Spritzer/Injector","14",,,"14",,"7,439","0.38","8736","62","51","132","167","0","0","0.21","0.05",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 GB_05012015152137_3697204"
"2409302","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 GB-N","C4eT 6.20 GB-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","5,187",,"4.69","9,020",,"12.67","","5,438","0.40","6,803","Boiler-less/Spritzer/Injector","14",,,"14",,"7,439","0.38","8736","62","51","132","167","0","0","0.21","0.05",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 GB-N_022820232224667_2539639"
"2409293","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 GS","C4eT 6.20 GS","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","4,977",,"4.64","2,317",,"2.33","","5,101","0.42","6,534","Boiler-less/Spritzer/Injector","14",,,"14",,"5,003","0.39","6334","62","58","141","204","0","0","0.1","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 GS_11242015224059_4859981"
"2409292","Convotherm (A division of Welbilt)","Convotherm","C4eT 6.20 GS-N","C4eT 6.20 GS-N","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Gas","","68,200","4,977",,"4.64","2,317",,"2.33","","5,101","0.42","6,534","Boiler-less/Spritzer/Injector","14",,,"14",,"5,003","0.39","6334","62","58","141","204","0","0","0.1","0.06",,,"",,"02/28/2023","02/28/2023","United States, Canada","ES_1123347_C4eT 6.20 GS-N_022820232224510_9590569"
"4439623","Convotherm (A division of Welbilt)","Convotherm","Cmn 10.10 pro","Cmn 10.10 pro","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","8.3",,,"1","4.92",,"0","2.08","0.72",,"",,"Boiler-less/Spritzer/Injector","8",,,,"0.89",,"","","80","70",,,,"0",,"0.13",,,"",,"06/06/2025","07/01/2025","United States, Canada","ES_1123347_Cmn 10.10 pro_061020250910421_5141589"
"3436247","HOUNÖ A/S","Houno","Invoq Combi 10 1/1 GN (PT)","Combi 10 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","19.3",,,"1","4.13",,"1","3.11","1.01",,"",,"Boiler-less/Spritzer/Injector","10",,,"10","0.73",,"","","78","62","83.96","96.78","0.01","0.01","0.16","0.16",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 10 1/1_04122024162410_80198196"
"3436279","HOUNÖ A/S","Houno","Invoq Combi 10 2/1 GN","Combi 10 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","31.3",,,"2","3.09",,"1","1.45","1.2",,"",,"Boiler-less/Spritzer/Injector","20",,,"20","0.61",,"","","81","73","161.3","134.1","0","0.01","0.07","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 10 2/1_04122024162997_80198196"
"3436295","HOUNÖ A/S","Houno","Invoq Combi 20 1/1 GN","Combi 20 1/1","","","Combination","Type II - Floor and roll-in units","Half-size","Electric","38.2",,,"3","4.33",,"1","2.12","1.74",,"",,"Boiler-less/Spritzer/Injector","20",,,"20","0.93",,"","","78","70","173.34","176.72","1.34","0.01","0.09","0.02",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 20 1/1_04122024162194_80198196"
"3436311","HOUNÖ A/S","Houno","Invoq Combi 20 2/1 GN","Combi 20 2/1","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","62.2",,,"3","2.59",,"2","1.57","2",,"",,"Boiler-less/Spritzer/Injector","40",,,"40","0.99",,"","","81","78","329.63","307.93","0","0","0.05","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 20 2/1_04122024161111_80198196"
"3436231","HOUNÖ A/S","Houno","Invoq Combi 6 1/1 GN (PT)","Combi 6 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","10.3",,,"1","6.57",,"1","9.42","0.8",,"",,"Boiler-less/Spritzer/Injector","7",,,"7","0.62",,"","","78","58","59.56","71.43","0.02","0.02","0.22","0.22",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 6 1/1_04122024162450_80198196"
"3436263","HOUNÖ A/S","Houno","Invoq Combi 6 2/1 GN","Combi 6 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.3",,,"2","4.25",,"1","2.43","1.1",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","0.64",,"","","80","75","112.6","168.2","0.09","0.02","0.07","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 6 2/1_04122024162754_80198196"
"3436248","HOUNÖ A/S","Houno","Invoq Hybrid 10 1/1 GN (PT)","Hybrid 10 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","19.3",,,"1","4.13",,"1","7.4","1.01",,"",,"Boiler/Steam Generator","10",,,"10","0.83",,"","","78","59","83.96","114.11","0.01","0.01","0.11","0.11",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 6 2/1_04122024162420_80198196"
"3436280","HOUNÖ A/S","Houno","Invoq Hybrid 10 2/1 GN","Hybrid 10 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","31.3",,,"2","3.09",,"2","7.06","1.2",,"",,"Boiler/Steam Generator","20",,,"20","0.69",,"","","81","72","161.3","155.5","0","0.01","0.08","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 20 1/1_04122024162998_80198196"
"3436296","HOUNÖ A/S","Houno","Invoq Hybrid 20 1/1 GN","Hybrid 20 1/1","","","Combination","Type II - Floor and roll-in units","Half-size","Electric","38.2",,,"3","4.33",,"3","11.41","1.74",,"",,"Boiler/Steam Generator","20",,,"20","1.05",,"","","78","67","173.34","225.95","1.34","0.01","0.08","0.02",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 20 2/1_04122024162193_80198196"
"3436312","HOUNÖ A/S","Houno","Invoq Hybrid 20 2/1 GN","Hybrid 20 2/1","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","62.2",,,"3","2.59",,"3","11.4","2",,"",,"Boiler/Steam Generator","40",,,"40","1.08",,"","","81","77","329.63","389.34","0","0","0.06","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 6 1/1_04122024162222_80198196"
"3436232","HOUNÖ A/S","Houno","Invoq Hybrid 6 1/1 GN (PT)","Hybrid 6 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","10.3",,,"1","6.57",,"1","9.42","0.8",,"",,"Boiler/Steam Generator","7",,,"7","0.62",,"","","78","64","59.56","76.11","0.02","0.02","0.11","0.11",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 10 1/1_04122024162451_80198196"
"3436264","HOUNÖ A/S","Houno","Invoq Hybrid 6 2/1 GN","Hybrid 6 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.3",,,"2","4.25",,"1","3.09","1.1",,"",,"Boiler/Steam Generator","14",,,"14","0.67",,"","","80","71","112.6","166.3","0.09","0.02","0.09","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 10 2/1_04122024162457_80198196"
"3436257","HOUNÖ A/S","Leventi","Invoq Combi 10 1/1 GN (PT)","Combi 10 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","19.3",,,"1","4.13",,"1","3.11","1.01",,"",,"Boiler-less/Spritzer/Injector","10",,,"10","0.73",,"","","78","62","83.96","96.78","0.01","0.01","0.16","0.16",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 10 1/1_04122024162411_80198196"
"3436287","HOUNÖ A/S","Leventi","Invoq Combi 10 2/1 GN","Combi 10 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","31.3",,,"2","3.09",,"1","1.45","1.2",,"",,"Boiler-less/Spritzer/Injector","20",,,"20","0.61",,"","","81","73","161.3","134.1","0","0.01","0.07","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 10 2/1_04122024162991_80198196"
"3436305","HOUNÖ A/S","Leventi","Invoq Combi 20 1/1 GN","Combi 20 1/1","","","Combination","Type II - Floor and roll-in units","Half-size","Electric","38.2",,,"3","4.33",,"1","2.12","1.74",,"",,"Boiler-less/Spritzer/Injector","20",,,"20","0.93",,"","","78","70","173.34","176.72","1.34","0.01","0.09","0.02",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 20 1/1_04122024162184_80198196"
"3436321","HOUNÖ A/S","Leventi","Invoq Combi 20 2/1 GN","Combi 20 2/1","","","Combination","Type II - Floor and roll-in units","Full-size","Electric","62.2",,,"3","2.59",,"2","1.57","2",,"",,"Boiler-less/Spritzer/Injector","40",,,"40","0.99",,"","","81","78","329.63","307.93","0","0","0.05","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 20 2/1_04122024165498_80198196"
"3436241","HOUNÖ A/S","Leventi","Invoq Combi 6 1/1 GN (PT)","Combi 6 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","10.3",,,"1","6.57",,"1","9.42","0.8",,"",,"Boiler-less/Spritzer/Injector","7",,,"7","0.62",,"","","78","58","59.56","71.43","0.02","0.02","0.22","0.22",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 6 1/1_041220241624510_80198196"
"3436273","HOUNÖ A/S","Leventi","Invoq Combi 6 2/1 GN","Combi 6 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.3",,,"2","4.25",,"1","2.43","1.1",,"",,"Boiler-less/Spritzer/Injector","14",,,"14","0.64",,"","","80","75","112.6","168.2","0.09","0.02","0.07","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Hybrid 6 2/1_04122024162764_80198196"
"3436258","HOUNÖ A/S","Leventi","Invoq Hybrid 10 1/1 GN (PT)","Hybrid 10 1/1","","","Combination","Type I - Table, countertop, and stand mounted units","","Electric","19.3",,,"1","4.13",,"1","7.4","1.01",,"",,"Boiler/Steam Generator","10",,,"10","0.83",,"","","78","59","83.96","114.11","0.01","0.01","0.11","0.11",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 6 2/1_04122024162433_80198196"
"3436288","HOUNÖ A/S","Leventi","Invoq Hybrid 10 2/1 GN","Hybrid 10 2/1","","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","31.3",,,"2","3.09",,"2","7.06","1.2",,"",,"Boiler/Steam Generator","20",,,"20","0.69",,"","","81","72","161.3","155.5","0","0.01","0.08","0.01",,,"",,"12/01/2023","04/05/2024","United States, Canada","ES_1148949_Combi 20 1/1_04122024162691_80198196"
"4015840","LAINOX ALI Group S.r.l","Lainox","NAE062BS","NAE062BS",",SAE062BS,","","Combination","Type I - Table, countertop, and stand mounted units","Full-size","Electric","22.2",,"0",,"5.67","0",,"5.83","1.09","0","0.00","0","Boiler/Steam Generator","12",,,"12","1.43","0","0.00","0","81","67","116.76","226.09","0.15","0","0.25","0.06","0","0","No","0","03/28/2025","04/16/2025","United States, Canada","ES_1138848_NAE062BS, SAE062BS_04072025111932_2187311"
