ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,UPC,Product Type,Oven Classification,Size,Heat Source Fuel Type,Input Rate (kW),Input Rate (Btu/hr),Gas Oven Convection Mode Pre-Heat Energy (Btu),Electric Oven Convection Mode Pre-Heat Energy (kWh),Convection Mode Pre-Heat Time (min),Gas Oven Steam Mode Pre-Heat Energy (Btu),Electric Oven Steam Mode Pre-Heat Energy (kWh),Steam Mode Pre-Heat Time (min),Electric Oven Convection Mode Idle Energy Rate (kW),Gas Oven Convection Mode Idle Energy Rate (Btu/hr),Gas Oven Convection Mode Electric Idle Energy Rate (kW),Gas Oven Convection Mode Total Idle Energy Rate (Btu/hr),Method of Steam Generation,Half-Size and Full-Size Steam Pan Capacity,Two-Thirds-Size Steam Pan Capacity,Half-Size Sheet Pan Capacity,Full-Size Sheet Pan Capacity,Electric Oven Steam Mode Idle Energy Rate (kW),Gas Oven Steam Mode Idle Energy Rate (Btu/hr),Gas Oven Steam Mode Electric Idle Energy Rate (kW),Gas Oven Steam Mode Total Idle Energy Rate (Btu/hr),Convection Mode Cooking Energy Efficiency (%),Steam Mode Cooking Energy Efficiency (%),Convection Mode Production Capacity (lbs/hr),Steam Mode Production Capacity (lbs/hr),Convection Mode Cooking Period Water Consumption (gal/pan),Convection Mode Idle Period Water Consumption (gal/hr/pan),Steam Mode Cooking Period Water Consumption (gal/pan),Steam Mode Idle Period Water Consumption (gal/hr/pan),Rack Oven Baking-Energy Efficiency (%),Baking Production Capacity (lbs/hr),Set-Back Idle Mode,Steam Injection Period Water Consumption (gal/min),Date Available on Market,Date Certified,Markets,CB Model Identifier
3436318,HOUNÖ A/S,Bki,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,"202KBE,Hybrid 20 2/1,",,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024168888_80198196
3436240,HOUNÖ A/S,Bki,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,"61KBE (PT),Hybrid 6 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162459_80198196
3436272,HOUNÖ A/S,Bki,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,"62KBE,Hybrid 6 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162763_80198196
3436251,HOUNÖ A/S,Blodgett,Invoq Combi 10 1/1 GN (PT),Combi 10 1/1,"101BLE (PT),Combi 10 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,3.11,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,0.73,,,,78.0,62.0,83.96,96.78,0.01,0.01,0.16,0.16,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 1/1_04122024162450_80198196
3436283,HOUNÖ A/S,Blodgett,Invoq Combi 10 2/1 GN,Combi 10 2/1,"102BLE,Combi 10 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162995_80198196
3436301,HOUNÖ A/S,Blodgett,Invoq Combi 20 1/1 GN,Combi 20 1/1,"201BLE,Combi 20 1/1,",,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162188_80198196
3436315,HOUNÖ A/S,Blodgett,Invoq Combi 20 2/1 GN,Combi 20 2/1,"202BLE,Combi 20 2/1,",,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024165555_80198196
3436235,HOUNÖ A/S,Blodgett,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,"61BLE (PT),Combi 6 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162454_80198196
3436267,HOUNÖ A/S,Blodgett,Invoq Combi 6 2/1 GN,Combi 6 2/1,"62BLE,Combi 6 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162758_80198196
3436252,HOUNÖ A/S,Blodgett,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,"101BE (PT),Hybrid 10 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_041220241624603_80198196
3436284,HOUNÖ A/S,Blodgett,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,"102BE,Hybrid 10 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162994_80198196
3436302,HOUNÖ A/S,Blodgett,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,"201BE,Hybrid 20 1/1,",,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162187_80198196
3436316,HOUNÖ A/S,Blodgett,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,"202BE,Hybrid 20 2/1,",,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024166666_80198196
3436236,HOUNÖ A/S,Blodgett,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,"61BE (PT),Hybrid 6 1/1,",,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162455_80198196
3436268,HOUNÖ A/S,Blodgett,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,"62BE,Hybrid 6 2/1,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162759_80198196
3436255,HOUNÖ A/S,Dieta,Invoq Combi 10 1/1 GN (PT),Combi 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,3.11,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,0.73,,,,78.0,62.0,83.96,96.78,0.01,0.01,0.16,0.16,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 1/1_04122024162457_80198196
3436293,HOUNÖ A/S,Dieta,Invoq Combi 10 2/1 GN,Combi 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162696_80198196
3436303,HOUNÖ A/S,Dieta,Invoq Combi 20 1/1 GN,Combi 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162186_80198196
3436319,HOUNÖ A/S,Dieta,Invoq Combi 20 2/1 GN,Combi 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024169999_80198196
3436237,HOUNÖ A/S,Dieta,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162456_80198196
3436269,HOUNÖ A/S,Dieta,Invoq Combi 6 2/1 GN,Combi 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162760_80198196
3436256,HOUNÖ A/S,Dieta,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_04122024162499_80198196
3436294,HOUNÖ A/S,Dieta,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162699_80198196
3436304,HOUNÖ A/S,Dieta,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162185_80198196
3436320,HOUNÖ A/S,Dieta,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024166547_80198196
3436238,HOUNÖ A/S,Dieta,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162457_80198196
3436270,HOUNÖ A/S,Dieta,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162761_80198196
3436261,HOUNÖ A/S,Firex,Invoq Combi 10 1/1 GN (PT),Combi 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,3.11,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,0.73,,,,78.0,62.0,83.96,96.78,0.01,0.01,0.16,0.16,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 1/1_04122024162428_80198196
3436291,HOUNÖ A/S,Firex,Invoq Combi 10 2/1 GN,Combi 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162694_80198196
3436309,HOUNÖ A/S,Firex,Invoq Combi 20 1/1 GN,Combi 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162180_80198196
3436325,HOUNÖ A/S,Firex,Invoq Combi 20 2/1 GN,Combi 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024162013_80198196
3436245,HOUNÖ A/S,Firex,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162414_80198196
3436277,HOUNÖ A/S,Firex,Invoq Combi 6 2/1 GN,Combi 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162213_80198196
3436262,HOUNÖ A/S,Firex,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_041220241624333_80198196
3436292,HOUNÖ A/S,Firex,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162695_80198196
3436310,HOUNÖ A/S,Firex,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162179_80198196
3436326,HOUNÖ A/S,Firex,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_04122024161313_80198196
3436246,HOUNÖ A/S,Firex,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_0412202416233_80198196
3436278,HOUNÖ A/S,Firex,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162321_80198196
3436249,HOUNÖ A/S,Fri-Jado,Invoq Combi 10 1/1 GN (PT),Combi 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,3.11,1.01,,,,Boiler-less/Spritzer/Injector,10.0,,,10.0,0.73,,,,78.0,62.0,83.96,96.78,0.01,0.01,0.16,0.16,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 1/1_04122024162430_80198196
3436281,HOUNÖ A/S,Fri-Jado,Invoq Combi 10 2/1 GN,Combi 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,1.0,1.45,1.2,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.61,,,,81.0,73.0,161.3,134.1,0.0,0.01,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 10 2/1_04122024162999_80198196
3436297,HOUNÖ A/S,Fri-Jado,Invoq Combi 20 1/1 GN,Combi 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,1.0,2.12,1.74,,,,Boiler-less/Spritzer/Injector,20.0,,,20.0,0.93,,,,78.0,70.0,173.34,176.72,1.34,0.01,0.09,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 1/1_04122024162192_80198196
3436313,HOUNÖ A/S,Fri-Jado,Invoq Combi 20 2/1 GN,Combi 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,2.0,1.57,2.0,,,,Boiler-less/Spritzer/Injector,40.0,,,40.0,0.99,,,,81.0,78.0,329.63,307.93,0.0,0.0,0.05,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 20 2/1_0412202413333_80198196
3436233,HOUNÖ A/S,Fri-Jado,Invoq Combi 6 1/1 GN (PT),Combi 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler-less/Spritzer/Injector,7.0,,,7.0,0.62,,,,78.0,58.0,59.56,71.43,0.02,0.02,0.22,0.22,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 1/1_04122024162452_80198196
3436265,HOUNÖ A/S,Fri-Jado,Invoq Combi 6 2/1 GN,Combi 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,2.43,1.1,,,,Boiler-less/Spritzer/Injector,14.0,,,14.0,0.64,,,,80.0,75.0,112.6,168.2,0.09,0.02,0.07,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Hybrid 6 2/1_04122024162756_80198196
3436250,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 10 1/1 GN (PT),Hybrid 10 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,19.3,,,1.0,4.13,,1.0,7.4,1.01,,,,Boiler/Steam Generator,10.0,,,10.0,0.83,,,,78.0,59.0,83.96,114.11,0.01,0.01,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 2/1_04122024162400_80198196
3436282,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 10 2/1 GN,Hybrid 10 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,31.3,,,2.0,3.09,,2.0,7.06,1.2,,,,Boiler/Steam Generator,20.0,,,20.0,0.69,,,,81.0,72.0,161.3,155.5,0.0,0.01,0.08,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 1/1_04122024162996_80198196
3436298,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 20 1/1 GN,Hybrid 20 1/1,,,Combination,Type II - Floor and roll-in units,Half-size,Electric,38.2,,,3.0,4.33,,3.0,11.41,1.74,,,,Boiler/Steam Generator,20.0,,,20.0,1.05,,,,78.0,67.0,173.34,225.95,1.34,0.01,0.08,0.02,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 20 2/1_04122024162191_80198196
3436314,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 20 2/1 GN,Hybrid 20 2/1,,,Combination,Type II - Floor and roll-in units,Full-size,Electric,62.2,,,3.0,2.59,,3.0,11.4,2.0,,,,Boiler/Steam Generator,40.0,,,40.0,1.08,,,,81.0,77.0,329.63,389.34,0.0,0.0,0.06,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 6 1/1_04122024164444_80198196
3436234,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 6 1/1 GN (PT),Hybrid 6 1/1,,,Combination,"Type I - Table, countertop, and stand mounted units",,Electric,10.3,,,1.0,6.57,,1.0,9.42,0.8,,,,Boiler/Steam Generator,7.0,,,7.0,0.62,,,,78.0,64.0,59.56,76.11,0.02,0.02,0.11,0.11,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 1/1_04122024162453_80198196
3436266,HOUNÖ A/S,Fri-Jado,Invoq Hybrid 6 2/1 GN,Hybrid 6 2/1,,,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,22.3,,,2.0,4.25,,1.0,3.09,1.1,,,,Boiler/Steam Generator,14.0,,,14.0,0.67,,,,80.0,71.0,112.6,166.3,0.09,0.02,0.09,0.01,,,,,2023-12-01,2024-04-05,"United States, Canada",ES_1148949_Combi 10 2/1_04122024162757_80198196
2649774,Wells Mfg.,Wells,M4200,M4200,,,Convection,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,9.4,,,1.0,5.42,,,,0.75,,,,Boiler-less/Spritzer/Injector,5.0,,5.0,,,,,,77.0,,51.0,,0.0,0.0,,,,,,0.0,2013-08-15,2023-08-28,"United States, Canada",ES_1100413_M4200_083020231552327_4499336
2404399,"Yindu Kitchen Equipment Co., LTD","Atosa, Starbridge",EPA-0621E2,EPA-0621E2,",AEC-0621E,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,19.0,,,1.0,5.25,,1.0,3.1,1.32,,,,Boiler-less/Spritzer/Injector,12.0,,,,2.21,,,,78.0,59.0,104.76,130.71,0.0,0.0,0.11,0.08,,,,,2022-07-29,2022-11-11,"United States, Canada",ES_1117523_EPA-0621E2_10122022115057_2929956
2404400,"Yindu Kitchen Equipment Co., LTD","Atosa, Starbridge",EPA-0711E2,EPA-0711E2,",AEC-0711E,",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,15.2,,,1.0,2.93,,0.0,1.48,0.91,,,,Boiler-less/Spritzer/Injector,7.0,,,,1.29,,,,79.0,57.0,79.37,77.21,0.0,0.0,0.1,0.07,,,,,2022-06-28,2022-11-11,"United States, Canada",ES_1117523_EPA-0711E2_06282022131656_1966821
2404397,"Yindu Kitchen Equipment Co., LTD","Atosa, Starbridge",EPA-1011E2,EPA-1011E2,",AEC-1011E,",,Combination,"Type I - Table, countertop, and stand mounted units",Half-size,Electric,19.0,,,1.0,2.87,,1.0,2.23,1.11,,,,Boiler-less/Spritzer/Injector,10.0,,,,1.94,,,,79.0,60.0,90.51,148.77,0.0,0.0,0.17,0.11,,,,,2022-06-28,2022-10-10,"United States, Canada",ES_1117523_EPA-1011E2_07292022141732_7538263
2404398,"Yindu Kitchen Equipment Co., LTD","Atosa, Starbridge",EPA-1021E3,EPA-1021E3,",AEC-1021E,",,Combination,"Type I - Table, countertop, and stand mounted units",Full-size,Electric,28.8,,,2.0,4.6,,1.0,3.43,1.44,,,,Boiler-less/Spritzer/Injector,20.0,,,,2.08,,,,80.0,73.0,171.59,201.48,0.0,0.0,0.11,0.07,,,,,2022-06-28,2022-11-11,"United States, Canada",ES_1117523_EPA-1021E3_10032022121325_8004571
