ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Height (inches),Width (inches),Depth (inches),Weight (lbs),Cooling Capacity (Btu/hr),Voltage (volts),Type,Installation Mounting Type,Support Bracket,Heating Mode,Product Class,Variable Speed Compressor,Refrigerant Type,Refrigerant with GWP,Combined Energy Efficiency Ratio (CEER),Percent Less Energy Use than US Federal Standard,Annual Energy Use (kWh/yr),Connected Capable,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
4016210,Midea,MAW08RV1CWT,,840296516737,13.5,18.6,19.6,44.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-04-08,2025-04-08,"United States, Canada",ES_1138537_MAW08RV1CWT_04232025082950_80247253,0
3722642,Midea,MAW08S1VWT-A,,840296513958,13.5,18.6,19.6,44.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW08S1VWT-A_11112024113144_80231930,0
3892178,Midea,MAW08S1VWWT-T,,840296515327,13.5,18.6,19.6,44.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW08S1VWWT-T_01022025143937_80238858,0
2740432,Midea,MAW08U1QWT,,840296508350;840296518212,13.5,19.2,22.0,54.3,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),16.0,,375.0,0,2023-11-17,2023-11-17,"United States, Canada",ES_1138537_MAW08U1QWT_11212023124024_80189917,1
3892175,Midea,MAW08U2QWT,,840296515259;840296518366,13.5,19.2,22.0,54.3,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),16.0,,375.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW08U2QWT_01022025143937_ 80237251,1
2620516,Midea,MAW08V1QWT,,810004817777;840296518304,13.5,19.2,22.0,53.1,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2023-07-18,2023-07-18,"United States, Canada",ES_1138537_MAW08V1QWT_07272023171057_80176132,0
4429367,Midea,MAW08V1QWT-S,,840296518243,13.5,19.2,22.0,53.2,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-06-03,2025-06-03,"United States, Canada",ES_1138537_MAW08V1QWT-S_06032025110807_80256113,0
3354619,Midea,MAW08V1QWT-T,,840296508084;840296518267,13.5,19.2,22.0,53.1,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2023-12-28,2023-12-28,"United States, Canada",ES_1138537_MAW08V1QWT-T_01022024125349_80195322,0
4511255,Midea,MAW08V1UWT,,840296520055,13.5,19.2,22.0,53.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-10-13,2025-10-13,"United States, Canada",ES_1138537_MAW08V1UWT_10142025110929_80271405,0
3890972,Midea,MAW08V1YWT-S,,840296513767,13.5,19.2,22.0,53.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-12-13,2024-12-13,"United States, Canada",ES_1055302_MAW08V1YWT-S_12132024113552,0
3722646,Midea,MAW08W1QWT,,840296513491;840296518274,13.5,19.2,22.0,53.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW08W1QWT_11112024113144_80231930,0
4479557,Midea,MAW08W1QWT-T,,840296518274,13.5,19.2,22.0,53.1,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2025-07-21,2025-07-21,"United States, Canada",ES_1138537_MAW08W1QWT-T_07232025122910_80260645,0
4016211,Midea,MAW10RV1CWT,,840296516744,13.5,18.6,19.6,46.1,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2025-04-08,2025-04-08,"United States, Canada",ES_1138537_MAW10RV1CWT_04232025082950_80247253,0
3722643,Midea,MAW10S1VWT-A,,840296513965,13.5,18.6,19.6,46.1,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-11-08,2024-11-08,"United States, Canada",ES_1138537_MAW10S1VWT-A_11112024113144_80231930,0
3892179,Midea,MAW10S1VWWT-T,,840296515334,13.5,18.6,19.6,46.1,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-12-25,2024-12-25,"United States, Canada",ES_1138537_MAW10S1VWWT-T_01022025143937_80238858,0
2740433,Midea,MAW10U1QWT,,840296508367;840296518229,13.5,19.2,22.0,54.7,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),16.0,,469.0,0,2023-11-17,2023-11-17,"United States, Canada",ES_1138537_MAW10U1QWT_11212023124024_80189917,1
4481485,Tcl,T12WQ2S,,,16.1,24.2,20.7,65.0,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-08-21,2025-08-21,"United States, Canada",ES_1126578_T12WQ2S_08212025130747_80267014,0
4481486,Tcl,T15WQ2S,,,15.3,26.0,27.5,102.0,15000,115,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,781.0,0,2025-08-21,2025-08-21,"United States, Canada",ES_1126578_T15WQ2S_08212025130747_80267014,0
4481487,Tcl,T18WQ2S,,,15.3,26.0,27.5,116.0,18000,230,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,938.0,0,2025-08-21,2025-08-21,"United States, Canada",ES_1126578_T18WQ2S_08212025130747_80267014,0
4437493,Tosot,KHWA09IN,,,15.3,26.0,27.5,116.0,9300,115,Window,Straddles Window,1,1,"11. With reverse cycle, with louvered sides, and less than 20,000 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,484.0,0,2025-06-15,2025-06-16,"United States, Canada",ES_1105164_KHWA09IN4_06162025123531_80258695,1
2703723,Vissani,VAWA10V4HWT,,687636008244,13.6,19.0,18.5,45.6,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2023-10-31,2023-10-31,"United States, Canada",ES_0031912_VAWA10V4HWT_10312023171353_80188017,0
2703724,Vissani,VAWA12V4HWT,,687636008251,14.7,21.7,19.0,50.9,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2023-10-31,2023-10-31,"United States, Canada",ES_0031912_VAWA12V4HWT_10312023171353_80188017,0
2703725,Vissani,VAWA14V4HWT,,687636008268,14.7,21.7,19.0,56.0,14000,115,Window,Does Not Straddle Window or Windowsill,0,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,700.0,0,2023-10-31,2023-10-31,"United States, Canada",ES_0031912_VAWA14V4HWT_10312023171353_80188017,0
3845048,Vissani,VWL1225T,,810088367618,14.6,20.3,20.7,55.1,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2025-02-27,2024-12-05,United States,ES_31912_VWL1225T_12042024104518_1522470,0
3555251,Whirlpool,WHAW-081IN,,,16.1,24.2,20.7,61.7,8000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-05-16,2024-03-25,"United States, Canada",ES_1055302_WHAW-081IN_07232024104052_80200121,0
3555252,Whirlpool,WHAW-101IN,,,16.1,24.2,20.7,63.9,10000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-05-16,2024-03-25,"United States, Canada",ES_1055302_WHAW-101IN_07232024104052_80200121,0
3555253,Whirlpool,WHAW-121IN,,,16.1,24.2,20.7,65.0,12000,115,Window,Straddles Window,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-05-16,2024-03-25,"United States, Canada",ES_1055302_WHAW-121IN_07232024104052_80200121,0
3555248,Whirlpool,WHAW-151IN,,,20.7,30.0,28.8,102.5,15000,115,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,781.0,0,2024-05-16,2024-03-11,"United States, Canada",ES_1055302_WHAW-151IN_07232024104052_80200121,0
3555249,Whirlpool,WHAW-181IN,,,20.7,30.0,28.8,105.8,18000,230,Window,Straddles Window,1,0,"4. Without reverse cycle, with louvered sides, and 14,000 to 19,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),14.4,,938.0,0,2024-05-16,2024-03-11,"United States, Canada",ES_1055302_WHAW-181IN_07232024104052_80200121,0
3425395,Windmill,08W2Wi,,860003069523,13.3,19.3,22.5,61.0,8000,115,Window,Does Not Straddle Window or Windowsill,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-03-12,2024-03-28,United States,ES_1148066_08W2Wi_03262024095555_980493,0
3425396,Windmill,10W2Wi,,860003069530,13.3,19.3,22.5,63.0,10000,115,Window,Does Not Straddle Window or Windowsill,1,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-03-12,2024-03-28,United States,ES_1148066_10W2Wi_03262024104916_9999811,0
3619555,Zokop,TIWC-08CRD1,,810158422513,13.4,20.7,19.3,56.2,8000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,400.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-08CRD1_08032024091545_7384599,0
3619558,Zokop,TIWC-10CRD1,,810158422520,13.4,20.7,19.3,57.8,10000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,500.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-10CRD1_08032024092400_0935224,0
3619560,Zokop,TIWC-12CRD1,,810158422537,13.4,20.7,19.3,58.6,12000,115,Window,Does Not Straddle Window or Windowsill,0,0,"3. Without reverse cycle, with louvered sides, and 8,000 to 13,999 Btu/h",1,R-32,R-32 (GWP:675 | Lower GWP),15.0,,600.0,0,2024-07-25,2024-08-13,"United States, Canada",ES_1151028_TIWC-12CRD1_08032024093110_8295742,0
